employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment
E00129,Adam Johnson,1988-06-30,,active,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",128200.0,0.88,Male,55-59,Southeast Asian,Full-time,False,True,E06379,graduate,NovaCorp-Origin,WorkdayHR,28.0,456,False
E00130,Cathy Woods,1988-07-02,,active,Technology,Technology,2,"Manager, Technology",124300.0,0.86,Female,60+,Anglo-Australian,Fixed-term,False,False,E09598,direct,NovaCorp-Origin,WorkdayHR,49.0,456,False
E00132,Amber Rodriguez,1988-07-03,,active,Retail Banking,Risk-Compliance,5,Managing Director,492800.0,0.89,Female,60+,Maori/Aboriginal & Torres Strait Islander,Casual,False,False,E10384,graduate,NovaCorp-Origin,WorkdayHR,74.0,456,False
E00133,Kelly Baker,1988-07-04,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",115200.0,0.79,Female,60+,Anglo-Australian,Full-time,True,False,E07434,acquisition,NovaCorp-Origin,WorkdayHR,60.0,456,False
E00134,Melissa Dalton,1988-07-05,,active,Corporate Operations,Technology,2,"Manager, Corporate Operations",130200.0,0.9,Female,60+,Anglo-Australian,Full-time,False,False,E12826,direct,NovaCorp-Origin,WorkdayHR,26.0,456,False
E00135,Andrew Murray,1988-07-10,,active,Insurance,Operations-Processing,3,"Senior Manager, Insurance",185900.0,0.93,Male,60+,Anglo-Australian,Full-time,False,False,E01364,agency,NovaCorp-Origin,WorkdayHR,32.0,456,False
E00136,Mr. Jeremy Taylor MD,1988-07-13,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",171000.0,0.92,Male,60+,Anglo-Australian,Full-time,False,True,E01262,agency,NovaCorp-Origin,WorkdayHR,42.0,456,False
E00137,Billy King,1988-07-14,,active,Risk & Compliance,Technology,2,"Manager, Risk & Compliance",123200.0,0.85,Male,60+,Southeast Asian,Full-time,False,False,E07084,referral,NovaCorp-Origin,WorkdayHR,50.0,456,False
E00138,Christina Franklin,1988-07-17,,active,Wealth Management,Management,2,"Manager, Wealth Management",125100.0,0.86,Female,60+,Anglo-Australian,Full-time,False,False,E05287,agency,NovaCorp-Origin,WorkdayHR,85.0,456,False
E00139,Dr. Jose Deleon,1988-07-18,,active,Technology,Risk-Compliance,2,"Manager, Technology",129400.0,0.89,Male,60+,Anglo-Australian,Part-time,False,True,E01982,agency,NovaCorp-Origin,WorkdayHR,30.0,456,False
E00140,Patricia Bennett,1988-07-20,,active,Retail Banking,Management,2,"Manager, Retail Banking",117100.0,0.81,Non-binary,60+,South Asian,Casual,True,False,E08329,referral,NovaCorp-Origin,WorkdayHR,29.0,455,False
E00141,Anna Bruce,1988-07-20,,active,Risk & Compliance,Corporate-Support,2,"Manager, Risk & Compliance",121200.0,0.84,Female,60+,South Asian,Fixed-term,False,False,E00986,agency,NovaCorp-Origin,WorkdayHR,60.0,455,False
E00143,Melissa Williams,1988-07-25,,active,Retail Banking,Risk-Compliance,3,"Senior Manager, Retail Banking",181500.0,0.91,Female,60+,South Asian,Part-time,False,False,E10871,acquisition,NovaCorp-Origin,WorkdayHR,70.0,455,False
E00145,Brandon Ruiz,1988-07-27,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",118500.0,0.82,Male,60+,Anglo-Australian,Fixed-term,False,False,E02201,graduate,NovaCorp-Origin,WorkdayHR,52.0,455,False
E00146,Carlos Miller,1988-07-28,2024-06-28,departed,Technology,Operations-Processing,2,"Manager, Technology",115600.0,0.8,Male,60+,Southeast Asian,Full-time,False,False,E10143,direct,NovaCorp-Origin,WorkdayHR,41.0,437,False
E00148,Nicole Barron,1988-07-31,,active,Retail Banking,Management,2,"Manager, Retail Banking",125800.0,0.87,Non-binary,55-59,Anglo-Australian,Full-time,False,False,E07712,graduate,NovaCorp-Origin,WorkdayHR,19.0,455,False
E00149,Lisa Lopez,1988-08-07,2025-03-31,departed,Risk & Compliance,Client-Advisory,4,"Director, Risk & Compliance",265200.0,1.02,Female,60+,Anglo-Australian,Part-time,False,False,E06846,graduate,NovaCorp-Origin,WorkdayHR,82.0,446,False
E00150,Brian Hill,1988-08-07,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",133200.0,0.92,Male,55-59,Anglo-Australian,Full-time,False,False,E01657,referral,NovaCorp-Origin,WorkdayHR,34.0,455,False
E00151,Patricia Davenport,1988-08-10,,active,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",117800.0,0.81,Prefer not to say,55-59,South Asian,Casual,False,False,E03810,referral,NovaCorp-Origin,WorkdayHR,80.0,455,False
E00152,Jessica Jackson,1988-08-10,,active,Retail Banking,Technology,2,"Manager, Retail Banking",117800.0,0.81,Female,55-59,Anglo-Australian,Full-time,False,True,E08051,direct,NovaCorp-Origin,WorkdayHR,16.0,455,False
E00153,Dale Sweeney,1988-08-10,,active,Technology,Client-Advisory,2,"Manager, Technology",115000.0,0.79,Male,55-59,European (non-Anglo),Full-time,False,False,E03929,direct,NovaCorp-Origin,WorkdayHR,44.0,455,False
E00155,Karen Morales DDS,1988-08-11,,active,Insurance,Management,2,"Manager, Insurance",132900.0,0.92,Female,60+,South Asian,Full-time,False,True,E00952,direct,NovaCorp-Origin,WorkdayHR,69.0,455,False
E00156,Matthew Davis,1988-08-13,2024-03-15,departed,Risk & Compliance,Risk-Compliance,3,"Senior Manager, Risk & Compliance",185700.0,0.93,Male,55-59,Prefer not to say,Full-time,True,True,E00273,graduate,NovaCorp-Origin,WorkdayHR,63.0,433,False
E00157,Bonnie Smith,1988-08-14,,active,Wealth Management,Client-Advisory,2,"Manager, Wealth Management",124900.0,0.86,Female,55-59,Southeast Asian,Full-time,False,False,E00693,agency,NovaCorp-Origin,WorkdayHR,63.0,455,False
E00158,Mark Carter,1988-08-14,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",117200.0,0.81,Male,60+,Anglo-Australian,Full-time,False,False,E08407,acquisition,NovaCorp-Origin,WorkdayHR,34.0,455,False
E00159,Todd Velasquez,1988-08-16,,active,Technology,Operations-Processing,3,"Senior Manager, Technology",233800.0,1.08,Male,60+,East Asian,Full-time,False,False,E04001,direct,NovaCorp-Origin,WorkdayHR,89.0,455,False
E00160,David Wilson,1988-08-16,2025-02-02,departed,Technology,Risk-Compliance,2,"Manager, Technology",125200.0,0.86,Male,60+,Anglo-Australian,Full-time,False,False,E10143,direct,NovaCorp-Origin,WorkdayHR,62.0,443,False
E00161,Robert Bailey,1988-08-19,,active,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",130200.0,0.9,Male,55-59,Anglo-Australian,Fixed-term,True,False,E11603,direct,NovaCorp-Origin,WorkdayHR,69.0,454,False
E00163,Jeffrey Carter,1988-08-21,,active,Risk & Compliance,Technology,2,"Manager, Risk & Compliance",117500.0,0.81,Male,60+,East Asian,Full-time,False,False,E07786,referral,NovaCorp-Origin,WorkdayHR,59.0,454,False
E00164,Anthony David,1988-08-23,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",171700.0,0.86,Non-binary,55-59,Anglo-Australian,Full-time,False,False,E05490,direct,NovaCorp-Origin,WorkdayHR,73.0,454,False
E00165,Laura Ramirez,1988-08-23,,active,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",116100.0,0.8,Female,60+,European (non-Anglo),Full-time,False,True,E00296,agency,NovaCorp-Origin,WorkdayHR,26.0,454,False
E00166,Kelly Andersen,1988-08-27,,active,Technology,Client-Advisory,2,"Manager, Technology",121500.0,0.84,Non-binary,60+,Anglo-Australian,Full-time,False,True,E00412,direct,NovaCorp-Origin,WorkdayHR,23.0,454,False
E00167,Richard Patel,1988-08-27,,active,Insurance,Risk-Compliance,2,"Manager, Insurance",136000.0,0.94,Male,60+,Prefer not to say,Full-time,False,True,E05959,acquisition,NovaCorp-Origin,WorkdayHR,56.0,454,False
E00168,Kelly King,1988-08-29,,active,Retail Banking,Technology,2,"Manager, Retail Banking",132500.0,0.91,Female,60+,Anglo-Australian,Full-time,False,False,E02078,direct,NovaCorp-Origin,WorkdayHR,44.0,454,False
E00169,Cole Garcia,1988-08-29,,active,Technology,Technology,3,"Senior Manager, Technology",172300.0,0.86,Male,55-59,Anglo-Australian,Full-time,False,True,E04991,graduate,NovaCorp-Origin,WorkdayHR,27.0,454,False
E00170,Shannon Morris,1988-09-03,,active,Corporate Operations,Operations-Processing,3,"Senior Manager, Corporate Operations",184900.0,0.92,Non-binary,60+,Maori/Aboriginal & Torres Strait Islander,Full-time,False,True,E12933,agency,NovaCorp-Origin,WorkdayHR,77.0,454,False
E00171,Christopher Richards,1988-09-06,,active,Technology,Operations-Processing,2,"Manager, Technology",122600.0,0.85,Male,55-59,Anglo-Australian,Full-time,False,False,E06422,agency,NovaCorp-Origin,WorkdayHR,48.0,454,False
E00172,Aaron Price,1988-09-07,,active,Retail Banking,Management,2,"Manager, Retail Banking",123600.0,0.85,Male,60+,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E00030,direct,NovaCorp-Origin,WorkdayHR,42.0,454,False
E00173,Shannon Stephens,1988-09-10,,active,Insurance,Corporate-Support,3,"Senior Manager, Insurance",176300.0,0.88,Female,55-59,Anglo-Australian,Full-time,False,False,E14041,agency,NovaCorp-Origin,WorkdayHR,43.0,454,False
E00174,Jordan Johns,1988-09-18,,active,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",120100.0,0.83,Male,60+,Anglo-Australian,Fixed-term,False,True,E01572,direct,NovaCorp-Origin,WorkdayHR,28.0,453,False
E00175,Nicole Mueller,1988-09-20,,active,Wealth Management,Client-Advisory,3,"Senior Manager, Wealth Management",175500.0,0.88,Female,60+,Anglo-Australian,Full-time,False,False,E04184,direct,NovaCorp-Origin,WorkdayHR,65.0,453,True
E00176,Gregory White,1988-09-20,,active,Corporate Operations,Risk-Compliance,2,"Manager, Corporate Operations",120100.0,0.83,Male,60+,Anglo-Australian,Full-time,False,True,E04315,direct,NovaCorp-Origin,WorkdayHR,77.0,453,False
E00177,Jonathan Robinson,1988-09-23,,active,Insurance,Technology,3,"Senior Manager, Insurance",207100.0,0.92,Male,60+,African,Part-time,False,False,E01518,agency,NovaCorp-Origin,WorkdayHR,89.0,453,False
E00178,Brad Chapman,1988-09-25,,active,Insurance,Risk-Compliance,2,"Manager, Insurance",129600.0,0.89,Male,55-59,Anglo-Australian,Full-time,False,False,E05727,agency,NovaCorp-Origin,WorkdayHR,61.0,453,False
E00179,Charles Pham,1988-09-27,,active,Corporate Operations,Corporate-Support,2,"Manager, Corporate Operations",133400.0,0.92,Male,60+,Anglo-Australian,Full-time,False,False,E01281,acquisition,NovaCorp-Origin,WorkdayHR,80.0,453,False
E00180,Matthew Long,1988-09-27,,active,Insurance,Technology,2,"Manager, Insurance",117400.0,0.81,Male,60+,African,Full-time,False,False,E00135,agency,NovaCorp-Origin,WorkdayHR,34.0,453,False
E00181,Alexandra Freeman,1988-09-28,,active,Technology,Client-Advisory,2,"Manager, Technology",118400.0,0.82,Non-binary,60+,Anglo-Australian,Fixed-term,False,False,E03258,graduate,NovaCorp-Origin,WorkdayHR,33.0,453,False
E00182,Michelle Mcdaniel,1988-10-01,,active,Technology,Technology,3,"Senior Manager, Technology",242000.0,0.82,Female,60+,East Asian,Full-time,False,True,E11319,referral,NovaCorp-Origin,WorkdayHR,44.0,453,False
E00183,Ryan Simmons,1988-10-01,,active,Technology,Corporate-Support,3,"Senior Manager, Technology",184400.0,0.92,Male,60+,Anglo-Australian,Full-time,True,False,E09653,direct,NovaCorp-Origin,WorkdayHR,72.0,453,False
E00184,Dr. Thomas Wade,1988-10-03,,active,Insurance,Client-Advisory,2,"Manager, Insurance",135400.0,0.93,Male,60+,South Asian,Full-time,False,False,E06591,referral,NovaCorp-Origin,WorkdayHR,48.0,453,False
E00185,Connie Franklin,1988-10-04,,active,Technology,Operations-Processing,2,"Manager, Technology",139200.0,0.96,Female,60+,South Asian,Full-time,False,False,E09376,direct,NovaCorp-Origin,WorkdayHR,27.0,453,False
E00186,Christopher Bonilla,1988-10-04,,active,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",116800.0,0.81,Male,55-59,Anglo-Australian,Full-time,False,True,E00948,direct,NovaCorp-Origin,WorkdayHR,72.0,453,False
E00187,Jason Green,1988-10-06,,active,Risk & Compliance,Management,3,"Senior Manager, Risk & Compliance",199900.0,0.88,Male,60+,South Asian,Full-time,False,False,E10156,agency,NovaCorp-Origin,WorkdayHR,35.0,453,False
E00188,Robert Campbell,1988-10-12,,active,Technology,Operations-Processing,2,"Manager, Technology",131600.0,0.91,Male,60+,Middle Eastern,Full-time,False,False,E01588,agency,NovaCorp-Origin,WorkdayHR,71.0,453,False
E00190,Karen Peterson,1988-10-15,2024-04-30,departed,Wealth Management,Technology,2,"Manager, Wealth Management",140200.0,0.97,Female,60+,Anglo-Australian,Full-time,False,True,E00880,referral,NovaCorp-Origin,WorkdayHR,49.0,432,False
E00191,Darren Thompson,1988-10-16,,active,Technology,Management,2,"Manager, Technology",127300.0,0.88,Male,60+,Middle Eastern,Full-time,False,False,E02539,direct,NovaCorp-Origin,WorkdayHR,44.0,453,False
E00192,Michael Garcia,1988-10-16,,active,Technology,Technology,2,"Manager, Technology",127300.0,0.88,Non-binary,60+,Anglo-Australian,Full-time,False,True,E08026,agency,NovaCorp-Origin,WorkdayHR,51.0,453,False
E00193,Kimberly Norton,1988-10-17,,active,Retail Banking,Risk-Compliance,3,"Senior Manager, Retail Banking",172200.0,0.86,Female,60+,East Asian,Full-time,False,False,E13241,agency,NovaCorp-Origin,WorkdayHR,32.0,452,False
E00194,Diana Hawkins,1988-10-19,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",121000.0,0.83,Female,60+,Anglo-Australian,Full-time,False,True,E07381,direct,NovaCorp-Origin,WorkdayHR,40.0,452,False
E00195,Tanner Thomas,1988-10-19,,active,Corporate Operations,Client-Advisory,2,"Manager, Corporate Operations",133000.0,0.92,Male,60+,Anglo-Australian,Casual,False,False,E13978,agency,NovaCorp-Origin,WorkdayHR,58.0,452,False
E00196,Allen Hess,1988-10-22,,active,Technology,Risk-Compliance,2,"Manager, Technology",126400.0,0.87,Male,60+,South Asian,Part-time,False,False,E12060,agency,NovaCorp-Origin,WorkdayHR,18.0,452,False
E00197,Susan Snyder,1988-10-22,,active,Corporate Operations,Management,2,"Manager, Corporate Operations",129900.0,0.9,Female,60+,European (non-Anglo),Full-time,False,False,E06681,agency,NovaCorp-Origin,WorkdayHR,89.0,452,False
E00198,Alex Johnson,1988-10-24,,active,Technology,Risk-Compliance,2,"Manager, Technology",129300.0,0.89,Male,60+,Anglo-Australian,Full-time,False,True,E02522,direct,NovaCorp-Origin,WorkdayHR,70.0,452,False
E00199,Tracy Smith,1988-10-24,,active,Wealth Management,Client-Advisory,2,"Manager, Wealth Management",118600.0,0.82,Female,60+,Anglo-Australian,Full-time,False,False,E05253,agency,NovaCorp-Origin,WorkdayHR,29.0,452,False
E00200,Mr. Allen Price,1988-10-26,2025-08-10,departed,Insurance,Client-Advisory,2,"Manager, Insurance",143000.0,0.99,Male,55-59,East Asian,Full-time,False,True,E07060,referral,NovaCorp-Origin,WorkdayHR,38.0,447,False
E00201,Michael Austin,1988-10-29,,active,Wealth Management,Risk-Compliance,3,"Senior Manager, Wealth Management",170300.0,0.85,Male,60+,South Asian,Full-time,False,True,E13109,direct,NovaCorp-Origin,WorkdayHR,35.0,452,False
E00202,Rachel Kelly,1988-10-29,,active,Corporate Operations,Technology,2,"Manager, Corporate Operations",138000.0,0.95,Female,55-59,Anglo-Australian,Full-time,False,False,E11769,agency,NovaCorp-Origin,WorkdayHR,85.0,452,False
E00204,Cody Conrad,1988-10-31,,active,Risk & Compliance,Risk-Compliance,3,"Senior Manager, Risk & Compliance",176800.0,0.88,Male,60+,South Asian,Full-time,False,False,E09174,direct,NovaCorp-Origin,WorkdayHR,23.0,452,False
E00205,Sean Johnson,1988-11-01,,active,Wealth Management,Client-Advisory,3,"Senior Manager, Wealth Management",231100.0,0.94,Male,60+,Anglo-Australian,Part-time,False,True,E05073,referral,NovaCorp-Origin,WorkdayHR,48.0,452,False
E00206,Amy Stone,1988-11-03,2025-06-19,departed,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",126000.0,0.87,Female,60+,Anglo-Australian,Part-time,False,True,E12811,direct,NovaCorp-Origin,WorkdayHR,85.0,445,False
E00207,Jade Allen,1988-11-04,2024-10-31,departed,Technology,Management,2,"Manager, Technology",123200.0,0.85,Female,55-59,Anglo-Australian,Full-time,False,False,E09414,direct,NovaCorp-Origin,WorkdayHR,41.0,438,False
E00208,Craig Lopez,1988-11-04,,active,Corporate Operations,Operations-Processing,2,"Manager, Corporate Operations",124800.0,0.86,Male,55-59,Anglo-Australian,Full-time,False,False,E01744,graduate,NovaCorp-Origin,WorkdayHR,86.0,452,False
E00209,David Hogan,1988-11-04,,active,Technology,Operations-Processing,5,Managing Director,504000.0,0.9,Male,60+,Anglo-Australian,Full-time,False,False,E04991,referral,NovaCorp-Origin,WorkdayHR,23.0,452,False
E00210,Sean Moreno,1988-11-06,2025-05-02,departed,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",129800.0,0.9,Male,60+,Southeast Asian,Full-time,False,True,E01498,graduate,NovaCorp-Origin,WorkdayHR,32.0,444,False
E00211,Gina Moran,1988-11-09,2025-02-28,departed,Wealth Management,Risk-Compliance,2,"Manager, Wealth Management",117600.0,0.81,Female,60+,African,Full-time,False,True,E06218,agency,NovaCorp-Origin,WorkdayHR,76.0,442,False
E00212,Maria Merritt,1988-11-11,,active,Technology,Management,2,"Manager, Technology",131600.0,0.91,Female,55-59,Southeast Asian,Part-time,False,False,E10847,agency,NovaCorp-Origin,WorkdayHR,46.0,452,False
E00213,Kim Holmes,1988-11-11,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",187000.0,0.94,Female,60+,South Asian,Casual,False,False,E13035,agency,NovaCorp-Origin,WorkdayHR,36.0,452,False
E00214,Mr. William Perez,1988-11-12,,active,Technology,Corporate-Support,2,"Manager, Technology",129100.0,0.89,Male,60+,East Asian,Full-time,False,False,E00270,graduate,NovaCorp-Origin,WorkdayHR,55.0,452,False
E00215,Whitney Ochoa,1988-11-14,,active,Retail Banking,Management,2,"Manager, Retail Banking",118700.0,0.82,Female,60+,South Asian,Full-time,False,False,E01276,direct,NovaCorp-Origin,WorkdayHR,22.0,452,False
E00216,Nicole Burton,1988-11-15,,active,Executive Leadership,Operations-Processing,2,"Manager, Executive Leadership",123600.0,0.85,Female,60+,East Asian,Full-time,False,False,E00248,referral,NovaCorp-Origin,WorkdayHR,40.0,452,False
E00217,Kristin Henry,1988-11-17,,active,Corporate Operations,Technology,3,"Senior Manager, Corporate Operations",208400.0,0.99,Female,60+,African,Full-time,False,False,E06388,direct,NovaCorp-Origin,WorkdayHR,68.0,451,False
E00218,Elizabeth Mcmahon,1988-11-20,,active,Corporate Operations,Management,3,"Senior Manager, Corporate Operations",225200.0,0.87,Female,60+,Anglo-Australian,Full-time,True,True,E05814,direct,NovaCorp-Origin,WorkdayHR,38.0,451,False
E00219,Michael Myers,1988-11-21,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",139400.0,0.96,Male,55-59,European (non-Anglo),Full-time,False,False,E01909,direct,NovaCorp-Origin,WorkdayHR,84.0,451,False
E00220,Judith Myers,1988-11-21,,active,Retail Banking,Corporate-Support,3,"Senior Manager, Retail Banking",171900.0,0.86,Female,60+,Anglo-Australian,Full-time,False,False,E13019,direct,NovaCorp-Origin,WorkdayHR,36.0,451,False
E00221,Karen Shelton,1988-11-24,,active,Insurance,Client-Advisory,2,"Manager, Insurance",116500.0,0.8,Female,60+,Anglo-Australian,Full-time,False,False,E05122,direct,NovaCorp-Origin,WorkdayHR,55.0,451,False
E00222,Patricia Le,1988-11-24,,active,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",132100.0,0.91,Female,60+,Anglo-Australian,Full-time,False,False,E05421,direct,NovaCorp-Origin,WorkdayHR,69.0,451,False
